Time,id,detection_level
1711147123.4715004,33,1
1711147123.4715004,34,1
1711147123.4715004,35,1
1711147123.4715004,36,1
1711147123.4715004,39,1
1711147123.4715004,41,1
1711147123.4715004,42,1
1711147123.4715004,47,1
1711147123.4715004,52,1
1711147123.4715004,58,1
1711147123.4715004,59,1
1711147123.5224874,2,1
1711147123.5224874,10,1
1711147123.5224874,12,1
1711147123.5224874,13,1
1711147123.5224874,14,1
1711147123.5224874,15,1
1711147123.5224874,17,1
1711147123.5224874,18,1
1711147123.5224874,20,1
1711147123.5224874,28,1
1711147123.5224874,33,1
1711147123.5224874,35,1
1711147123.5224874,36,1
1711147123.5224874,39,1
1711147123.5224874,41,1
1711147123.5224874,42,1
1711147123.5224874,43,1
1711147123.5224874,47,1
1711147123.5224874,58,1
1711147123.5224874,59,1
1711147123.5725195,2,1
1711147123.5725195,10,1
1711147123.5725195,12,1
1711147123.5725195,13,1
1711147123.5725195,14,1
1711147123.5725195,15,1
1711147123.5725195,16,1
1711147123.5725195,17,1
1711147123.5725195,18,1
1711147123.5725195,24,1
1711147123.5725195,28,1
1711147123.5725195,33,1
1711147123.5725195,35,1
1711147123.5725195,36,1
1711147123.5725195,39,1
1711147123.5725195,41,1
1711147123.5725195,42,1
1711147123.5725195,43,1
1711147123.5725195,46,1
1711147123.5725195,47,1
1711147123.5725195,55,1
1711147123.5725195,58,1
1711147123.5725195,59,1
1711147123.622578,2,1
1711147123.622578,10,1
1711147123.622578,12,1
1711147123.622578,13,1
1711147123.622578,14,1
1711147123.622578,15,1
1711147123.622578,17,1
1711147123.622578,18,1
1711147123.622578,28,1
1711147123.622578,33,1
1711147123.622578,35,1
1711147123.622578,36,1
1711147123.622578,39,1
1711147123.622578,41,1
1711147123.622578,42,1
1711147123.622578,43,1
1711147123.622578,47,1
1711147123.622578,58,1
1711147123.622578,59,1
1711147123.622578,61,1
1711147123.6716812,1,1
1711147123.6716812,2,1
1711147123.6716812,10,1
1711147123.6716812,12,1
1711147123.6716812,13,1
1711147123.6716812,14,1
1711147123.6716812,15,1
1711147123.6716812,17,1
1711147123.6716812,18,1
1711147123.6716812,28,1
1711147123.6716812,33,1
1711147123.6716812,35,1
1711147123.6716812,36,1
1711147123.6716812,39,1
1711147123.6716812,41,1
1711147123.6716812,42,1
1711147123.6716812,43,1
1711147123.6716812,47,1
1711147123.6716812,58,1
1711147123.6716812,59,1
1711147123.6716812,61,1
1711147123.721516,2,1
1711147123.721516,10,1
1711147123.721516,12,1
1711147123.721516,13,1
1711147123.721516,14,1
1711147123.721516,15,1
1711147123.721516,17,1
1711147123.721516,28,1
1711147123.721516,33,1
1711147123.721516,35,1
1711147123.721516,39,1
1711147123.721516,41,1
1711147123.721516,42,1
1711147123.721516,44,1
1711147123.721516,47,1
1711147123.721516,59,1
1711147123.721516,61,1
1711147123.7724128,2,1
1711147123.7724128,10,1
1711147123.7724128,12,1
1711147123.7724128,13,1
1711147123.7724128,14,1
1711147123.7724128,15,1
1711147123.7724128,17,1
1711147123.7724128,28,1
1711147123.7724128,33,1
1711147123.7724128,35,1
1711147123.7724128,39,1
1711147123.7724128,41,1
1711147123.7724128,42,1
1711147123.7724128,44,1
1711147123.7724128,47,1
1711147123.7724128,59,1
1711147123.8224597,2,1
1711147123.8224597,10,1
1711147123.8224597,12,1
1711147123.8224597,13,1
1711147123.8224597,14,1
1711147123.8224597,15,1
1711147123.8224597,17,1
1711147123.8224597,28,1
1711147123.8224597,33,1
1711147123.8224597,35,1
1711147123.8224597,39,1
1711147123.8224597,41,1
1711147123.8224597,42,1
1711147123.8224597,44,1
1711147123.8224597,47,1
1711147123.8224597,59,1
1711147123.872594,2,1
1711147123.872594,10,1
1711147123.872594,12,1
1711147123.872594,13,1
1711147123.872594,14,1
1711147123.872594,15,1
1711147123.872594,17,1
1711147123.872594,28,1
1711147123.872594,33,1
1711147123.872594,35,1
1711147123.872594,39,1
1711147123.872594,41,1
1711147123.872594,42,1
1711147123.872594,44,1
1711147123.872594,47,1
1711147123.872594,59,1
1711147123.9225175,2,1
1711147123.9225175,7,1
1711147123.9225175,10,1
1711147123.9225175,12,1
1711147123.9225175,13,1
1711147123.9225175,14,1
1711147123.9225175,17,1
1711147123.9225175,28,1
1711147123.9225175,33,1
1711147123.9225175,35,1
1711147123.9225175,39,1
1711147123.9225175,41,1
1711147123.9225175,42,1
1711147123.9225175,44,1
1711147123.9225175,47,1
1711147123.9225175,59,1
1711147123.9724855,2,1
1711147123.9724855,7,1
1711147123.9724855,8,1
1711147123.9724855,10,1
1711147123.9724855,12,1
1711147123.9724855,13,1
1711147123.9724855,14,1
1711147123.9724855,17,1
1711147123.9724855,27,1
1711147123.9724855,28,1
1711147123.9724855,33,1
1711147123.9724855,35,1
1711147123.9724855,39,1
1711147123.9724855,41,1
1711147123.9724855,42,1
1711147123.9724855,44,1
1711147123.9724855,47,1
1711147123.9724855,54,1
1711147123.9724855,57,1
1711147123.9724855,59,1
1711147124.0224786,2,1
1711147124.0224786,6,1
1711147124.0224786,7,1
1711147124.0224786,10,1
1711147124.0224786,12,1
1711147124.0224786,13,1
1711147124.0224786,14,1
1711147124.0224786,17,1
1711147124.0224786,27,1
1711147124.0224786,28,1
1711147124.0224786,33,1
1711147124.0224786,35,1
1711147124.0224786,37,1
1711147124.0224786,39,1
1711147124.0224786,41,1
1711147124.0224786,42,1
1711147124.0224786,44,1
1711147124.0224786,47,1
1711147124.0224786,59,1
1711147124.0724556,2,1
1711147124.0724556,10,1
1711147124.0724556,12,1
1711147124.0724556,13,1
1711147124.0724556,14,1
1711147124.0724556,17,1
1711147124.0724556,27,1
1711147124.0724556,33,1
1711147124.0724556,35,1
1711147124.0724556,41,1
1711147124.0724556,42,1
1711147124.0724556,44,1
1711147124.0724556,47,1
1711147124.0724556,56,1
1711147124.0724556,59,1
1711147124.12159,2,1
1711147124.12159,10,1
1711147124.12159,12,1
1711147124.12159,13,1
1711147124.12159,14,1
1711147124.12159,27,1
1711147124.12159,33,1
1711147124.12159,35,1
1711147124.12159,41,1
1711147124.12159,42,1
1711147124.12159,44,1
1711147124.12159,47,1
1711147124.12159,59,1
1711147124.172646,2,1
1711147124.172646,10,1
1711147124.172646,12,1
1711147124.172646,13,1
1711147124.172646,14,1
1711147124.172646,19,1
1711147124.172646,23,1
1711147124.172646,29,1
1711147124.172646,33,1
1711147124.172646,35,1
1711147124.172646,40,1
1711147124.172646,41,1
1711147124.172646,42,1
1711147124.172646,44,1
1711147124.172646,47,1
1711147124.172646,59,1
1711147124.2223618,2,1
1711147124.2223618,4,1
1711147124.2223618,10,1
1711147124.2223618,12,1
1711147124.2223618,13,1
1711147124.2223618,14,1
1711147124.2223618,30,1
1711147124.2223618,33,1
1711147124.2223618,35,1
1711147124.2223618,41,1
1711147124.2223618,42,1
1711147124.2223618,44,1
1711147124.2223618,47,1
1711147124.2223618,59,1
1711147124.272411,2,1
1711147124.272411,4,1
1711147124.272411,10,1
1711147124.272411,12,1
1711147124.272411,13,1
1711147124.272411,14,1
1711147124.272411,30,1
1711147124.272411,33,1
1711147124.272411,35,1
1711147124.272411,41,1
1711147124.272411,42,1
1711147124.272411,44,1
1711147124.272411,47,1
1711147124.272411,59,1
1711147124.322332,2,1
1711147124.322332,4,1
1711147124.322332,10,1
1711147124.322332,12,1
1711147124.322332,13,1
1711147124.322332,14,1
1711147124.322332,30,1
1711147124.322332,33,1
1711147124.322332,35,1
1711147124.322332,41,1
1711147124.322332,42,1
1711147124.322332,44,1
1711147124.322332,47,1
1711147124.322332,59,1
1711147124.372479,2,1
1711147124.372479,4,1
1711147124.372479,10,1
1711147124.372479,12,1
1711147124.372479,13,1
1711147124.372479,14,1
1711147124.372479,30,1
1711147124.372479,35,1
1711147124.372479,41,1
1711147124.372479,42,1
1711147124.372479,44,1
1711147124.372479,47,1
1711147124.372479,48,1
1711147124.372479,59,1
1711147124.4225166,10,1
1711147124.4225166,12,1
1711147124.4225166,13,1
1711147124.4225166,14,1
1711147124.4225166,30,1
1711147124.4225166,31,1
1711147124.4225166,32,1
1711147124.4225166,35,1
1711147124.4225166,41,1
1711147124.4225166,42,1
1711147124.4225166,44,1
1711147124.4225166,47,1
1711147124.4225166,59,1
1711147124.472474,3,1
1711147124.472474,10,1
1711147124.472474,12,1
1711147124.472474,13,1
1711147124.472474,14,1
1711147124.472474,26,1
1711147124.472474,30,1
1711147124.472474,35,1
1711147124.472474,41,1
1711147124.472474,42,1
1711147124.472474,44,1
1711147124.472474,47,1
1711147124.472474,59,1
1711147124.5223808,10,1
1711147124.5223808,12,1
1711147124.5223808,13,1
1711147124.5223808,14,1
1711147124.5223808,30,1
1711147124.5223808,35,1
1711147124.5223808,41,1
1711147124.5223808,42,1
1711147124.5223808,44,1
1711147124.5223808,47,1
1711147124.5223808,53,1
1711147124.5223808,59,1
1711147124.571498,9,1
1711147124.571498,10,1
1711147124.571498,12,1
1711147124.571498,13,1
1711147124.571498,14,1
1711147124.571498,30,1
1711147124.571498,35,1
1711147124.571498,41,1
1711147124.571498,42,1
1711147124.571498,44,1
1711147124.571498,47,1
1711147124.571498,59,1
1711147124.571498,60,1
1711147124.6224525,9,1
1711147124.6224525,10,1
1711147124.6224525,12,1
1711147124.6224525,13,1
1711147124.6224525,14,1
1711147124.6224525,30,1
1711147124.6224525,35,1
1711147124.6224525,41,1
1711147124.6224525,42,1
1711147124.6224525,44,1
1711147124.6224525,47,1
1711147124.6224525,59,1
1711147124.6716228,9,1
1711147124.6716228,10,1
1711147124.6716228,12,1
1711147124.6716228,13,1
1711147124.6716228,14,1
1711147124.6716228,30,1
1711147124.6716228,35,1
1711147124.6716228,41,1
1711147124.6716228,42,1
1711147124.6716228,44,1
1711147124.6716228,47,1
1711147124.6716228,59,1
1711147124.7226515,9,1
1711147124.7226515,10,1
1711147124.7226515,11,1
1711147124.7226515,12,1
1711147124.7226515,13,1
1711147124.7226515,14,1
1711147124.7226515,21,1
1711147124.7226515,25,1
1711147124.7226515,30,1
1711147124.7226515,35,1
1711147124.7226515,41,1
1711147124.7226515,42,1
1711147124.7226515,44,1
1711147124.7226515,47,1
1711147124.7226515,59,1
1711147124.7727869,10,1
1711147124.7727869,11,1
1711147124.7727869,12,1
1711147124.7727869,13,1
1711147124.7727869,14,1
1711147124.7727869,21,1
1711147124.7727869,30,1
1711147124.7727869,35,1
1711147124.7727869,38,1
1711147124.7727869,41,1
1711147124.7727869,42,1
1711147124.7727869,44,1
1711147124.7727869,45,1
1711147124.7727869,47,1
1711147124.7727869,59,1
1711147124.8226962,10,1
1711147124.8226962,11,1
1711147124.8226962,12,1
1711147124.8226962,13,1
1711147124.8226962,14,1
1711147124.8226962,21,1
1711147124.8226962,30,1
1711147124.8226962,35,1
1711147124.8226962,38,1
1711147124.8226962,41,1
1711147124.8226962,42,1
1711147124.8226962,44,1
1711147124.8226962,45,1
1711147124.8226962,47,1
1711147124.8226962,59,1
1711147124.8725314,10,1
1711147124.8725314,11,1
1711147124.8725314,12,1
1711147124.8725314,13,1
1711147124.8725314,14,1
1711147124.8725314,21,1
1711147124.8725314,30,1
1711147124.8725314,35,1
1711147124.8725314,38,1
1711147124.8725314,41,1
1711147124.8725314,42,1
1711147124.8725314,44,1
1711147124.8725314,45,1
1711147124.8725314,47,1
1711147124.8725314,59,1
1711147124.922577,10,1
1711147124.922577,11,1
1711147124.922577,12,1
1711147124.922577,13,1
1711147124.922577,21,1
1711147124.922577,30,1
1711147124.922577,38,1
1711147124.922577,41,1
1711147124.922577,42,1
1711147124.922577,44,1
1711147124.922577,45,1
1711147124.922577,47,1
1711147124.922577,59,1
1711147124.922577,63,1
1711147124.9725287,10,1
1711147124.9725287,11,1
1711147124.9725287,12,1
1711147124.9725287,13,1
1711147124.9725287,30,1
1711147124.9725287,38,1
1711147124.9725287,41,1
1711147124.9725287,42,1
1711147124.9725287,47,1
1711147124.9725287,59,1
1711147124.9725287,63,1
1711147125.0225725,5,1
1711147125.0225725,10,1
1711147125.0225725,11,1
1711147125.0225725,12,1
1711147125.0225725,13,1
1711147125.0225725,30,1
1711147125.0225725,41,1
1711147125.0225725,42,1
1711147125.0225725,47,1
1711147125.0225725,49,1
1711147125.0225725,50,1
1711147125.0225725,59,1
1711147125.0225725,63,1
1711147125.0729008,10,1
1711147125.0729008,11,1
1711147125.0729008,12,1
1711147125.0729008,13,1
1711147125.0729008,22,1
1711147125.0729008,30,1
1711147125.0729008,41,1
1711147125.0729008,42,1
1711147125.0729008,47,1
1711147125.0729008,51,1
1711147125.0729008,59,1
1711147125.0729008,62,1
1711147125.0729008,63,1
1711147125.0729008,64,1
1711147125.1217463,10,1
1711147125.1217463,11,1
1711147125.1217463,12,1
1711147125.1217463,13,1
1711147125.1217463,30,1
1711147125.1217463,34,1
1711147125.1217463,41,1
1711147125.1217463,42,1
1711147125.1217463,47,1
1711147125.1217463,51,1
1711147125.1217463,59,1
1711147125.1217463,62,1
1711147125.1217463,63,1
1711147125.1724448,10,1
1711147125.1724448,11,1
1711147125.1724448,12,1
1711147125.1724448,13,1
1711147125.1724448,20,1
1711147125.1724448,30,1
1711147125.1724448,34,1
1711147125.1724448,41,1
1711147125.1724448,42,1
1711147125.1724448,47,1
1711147125.1724448,51,1
1711147125.1724448,52,1
1711147125.1724448,59,1
1711147125.1724448,62,1
1711147125.2218077,10,1
1711147125.2218077,11,1
1711147125.2218077,12,1
1711147125.2218077,13,1
1711147125.2218077,16,1
1711147125.2218077,20,1
1711147125.2218077,30,1
1711147125.2218077,34,1
1711147125.2218077,41,1
1711147125.2218077,42,1
1711147125.2218077,47,1
1711147125.2218077,51,1
1711147125.2218077,52,1
1711147125.2218077,59,1
1711147125.2218077,62,1
1711147125.271572,10,1
1711147125.271572,11,1
1711147125.271572,12,1
1711147125.271572,13,1
1711147125.271572,20,1
1711147125.271572,30,1
1711147125.271572,34,1
1711147125.271572,41,1
1711147125.271572,42,1
1711147125.271572,47,1
1711147125.271572,51,1
1711147125.271572,52,1
1711147125.271572,59,1
1711147125.271572,62,1
1711147125.3227313,10,1
1711147125.3227313,11,1
1711147125.3227313,12,1
1711147125.3227313,13,1
1711147125.3227313,20,1
1711147125.3227313,30,1
1711147125.3227313,34,1
1711147125.3227313,41,1
1711147125.3227313,42,1
1711147125.3227313,47,1
1711147125.3227313,51,1
1711147125.3227313,52,1
1711147125.3227313,59,1
1711147125.3227313,62,1
1711147125.372804,10,1
1711147125.372804,11,1
1711147125.372804,12,1
1711147125.372804,13,1
1711147125.372804,20,1
1711147125.372804,24,1
1711147125.372804,30,1
1711147125.372804,34,1
1711147125.372804,41,1
1711147125.372804,42,1
1711147125.372804,46,1
1711147125.372804,47,1
1711147125.372804,51,1
1711147125.372804,52,1
1711147125.372804,59,1
1711147125.372804,62,1
1711147125.4217806,10,1
1711147125.4217806,11,1
1711147125.4217806,12,1
1711147125.4217806,13,1
1711147125.4217806,20,1
1711147125.4217806,24,1
1711147125.4217806,30,1
1711147125.4217806,34,1
1711147125.4217806,41,1
1711147125.4217806,42,1
1711147125.4217806,47,1
1711147125.4217806,51,1
1711147125.4217806,55,1
1711147125.4217806,59,1
1711147125.4217806,62,1
1711147125.47183,1,1
1711147125.47183,10,1
1711147125.47183,11,1
1711147125.47183,12,1
1711147125.47183,13,1
1711147125.47183,20,1
1711147125.47183,24,1
1711147125.47183,30,1
1711147125.47183,34,1
1711147125.47183,36,1
1711147125.47183,41,1
1711147125.47183,42,1
1711147125.47183,47,1
1711147125.47183,51,1
1711147125.47183,59,1
1711147125.47183,62,1
1711147125.5217755,10,1
1711147125.5217755,11,1
1711147125.5217755,12,1
1711147125.5217755,13,1
1711147125.5217755,20,1
1711147125.5217755,30,1
1711147125.5217755,34,1
1711147125.5217755,41,1
1711147125.5217755,42,1
1711147125.5217755,47,1
1711147125.5217755,51,1
1711147125.5217755,59,1
1711147125.5217755,62,1
1711147125.5716918,10,1
1711147125.5716918,11,1
1711147125.5716918,12,1
1711147125.5716918,13,1
1711147125.5716918,18,1
1711147125.5716918,20,1
1711147125.5716918,30,1
1711147125.5716918,34,1
1711147125.5716918,41,1
1711147125.5716918,42,1
1711147125.5716918,47,1
1711147125.5716918,51,1
1711147125.5716918,59,1
1711147125.5716918,62,1
1711147125.622662,10,1
1711147125.622662,11,1
1711147125.622662,12,1
1711147125.622662,13,1
1711147125.622662,20,1
1711147125.622662,30,1
1711147125.622662,34,1
1711147125.622662,41,1
1711147125.622662,42,1
1711147125.622662,47,1
1711147125.622662,51,1
1711147125.622662,59,1
1711147125.622662,62,1
1711147125.6724706,10,1
1711147125.6724706,11,1
1711147125.6724706,12,1
1711147125.6724706,13,1
1711147125.6724706,20,1
1711147125.6724706,30,1
1711147125.6724706,41,1
1711147125.6724706,42,1
1711147125.6724706,43,1
1711147125.6724706,47,1
1711147125.6724706,51,1
1711147125.6724706,59,1
1711147125.6724706,62,1
1711147125.7225647,10,1
1711147125.7225647,11,1
1711147125.7225647,12,1
1711147125.7225647,13,1
1711147125.7225647,20,1
1711147125.7225647,30,1
1711147125.7225647,41,1
1711147125.7225647,42,1
1711147125.7225647,47,1
1711147125.7225647,51,1
1711147125.7225647,58,1
1711147125.7225647,59,1
1711147125.7225647,62,1
1711147125.772648,8,1
1711147125.772648,10,1
1711147125.772648,11,1
1711147125.772648,12,1
1711147125.772648,13,1
1711147125.772648,15,1
1711147125.772648,20,1
1711147125.772648,30,1
1711147125.772648,41,1
1711147125.772648,42,1
1711147125.772648,47,1
1711147125.772648,51,1
1711147125.772648,58,1
1711147125.772648,59,1
1711147125.772648,61,1
1711147125.772648,62,1
1711147125.8215733,8,1
1711147125.8215733,10,1
1711147125.8215733,11,1
1711147125.8215733,12,1
1711147125.8215733,13,1
1711147125.8215733,15,1
1711147125.8215733,20,1
1711147125.8215733,30,1
1711147125.8215733,41,1
1711147125.8215733,42,1
1711147125.8215733,47,1
1711147125.8215733,51,1
1711147125.8215733,54,1
1711147125.8215733,57,1
1711147125.8215733,58,1
1711147125.8215733,59,1
1711147125.8215733,62,1
1711147125.8726792,8,1
1711147125.8726792,10,1
1711147125.8726792,11,1
1711147125.8726792,12,1
1711147125.8726792,13,1
1711147125.8726792,15,1
1711147125.8726792,20,1
1711147125.8726792,30,1
1711147125.8726792,41,1
1711147125.8726792,42,1
1711147125.8726792,47,1
1711147125.8726792,51,1
1711147125.8726792,54,1
1711147125.8726792,59,1
1711147125.8726792,62,1
1711147125.922637,6,1
1711147125.922637,7,1
1711147125.922637,10,1
1711147125.922637,11,1
1711147125.922637,12,1
1711147125.922637,13,1
1711147125.922637,15,1
1711147125.922637,20,1
1711147125.922637,28,1
1711147125.922637,30,1
1711147125.922637,41,1
1711147125.922637,42,1
1711147125.922637,47,1
1711147125.922637,51,1
1711147125.922637,54,1
1711147125.922637,59,1
1711147125.922637,62,1
1711147125.9726267,10,1
1711147125.9726267,11,1
1711147125.9726267,12,1
1711147125.9726267,13,1
1711147125.9726267,15,1
1711147125.9726267,20,1
1711147125.9726267,30,1
1711147125.9726267,37,1
1711147125.9726267,41,1
1711147125.9726267,47,1
1711147125.9726267,51,1
1711147125.9726267,54,1
1711147125.9726267,59,1
1711147125.9726267,62,1
1711147126.0226424,10,1
1711147126.0226424,11,1
1711147126.0226424,12,1
1711147126.0226424,13,1
1711147126.0226424,17,1
1711147126.0226424,20,1
1711147126.0226424,27,1
1711147126.0226424,30,1
1711147126.0226424,39,1
1711147126.0226424,41,1
1711147126.0226424,47,1
1711147126.0226424,51,1
1711147126.0226424,54,1
1711147126.0226424,56,1
1711147126.0226424,59,1
1711147126.0226424,62,1
1711147126.0729744,10,1
1711147126.0729744,11,1
1711147126.0729744,12,1
1711147126.0729744,13,1
1711147126.0729744,17,1
1711147126.0729744,19,1
1711147126.0729744,20,1
1711147126.0729744,23,1
1711147126.0729744,30,1
1711147126.0729744,39,1
1711147126.0729744,41,1
1711147126.0729744,47,1
1711147126.0729744,51,1
1711147126.0729744,59,1
1711147126.0729744,62,1
1711147126.1225593,10,1
1711147126.1225593,11,1
1711147126.1225593,12,1
1711147126.1225593,13,1
1711147126.1225593,17,1
1711147126.1225593,20,1
1711147126.1225593,29,1
1711147126.1225593,30,1
1711147126.1225593,39,1
1711147126.1225593,40,1
1711147126.1225593,41,1
1711147126.1225593,47,1
1711147126.1225593,51,1
1711147126.1225593,59,1
1711147126.1225593,62,1
1711147126.1725814,10,1
1711147126.1725814,11,1
1711147126.1725814,12,1
1711147126.1725814,13,1
1711147126.1725814,17,1
1711147126.1725814,20,1
1711147126.1725814,30,1
1711147126.1725814,39,1
1711147126.1725814,41,1
1711147126.1725814,47,1
1711147126.1725814,51,1
1711147126.1725814,59,1
1711147126.1725814,62,1
1711147126.2237697,10,1
1711147126.2237697,11,1
1711147126.2237697,12,1
1711147126.2237697,13,1
1711147126.2237697,17,1
1711147126.2237697,20,1
1711147126.2237697,30,1
1711147126.2237697,33,1
1711147126.2237697,41,1
1711147126.2237697,47,1
1711147126.2237697,51,1
1711147126.2237697,59,1
1711147126.2237697,62,1
1711147126.2726748,2,1
1711147126.2726748,10,1
1711147126.2726748,11,1
1711147126.2726748,12,1
1711147126.2726748,13,1
1711147126.2726748,17,1
1711147126.2726748,20,1
1711147126.2726748,30,1
1711147126.2726748,41,1
1711147126.2726748,47,1
1711147126.2726748,51,1
1711147126.2726748,59,1
1711147126.2726748,62,1
1711147126.3227153,2,1
1711147126.3227153,4,1
1711147126.3227153,10,1
1711147126.3227153,11,1
1711147126.3227153,12,1
1711147126.3227153,13,1
1711147126.3227153,17,1
1711147126.3227153,20,1
1711147126.3227153,30,1
1711147126.3227153,41,1
1711147126.3227153,47,1
1711147126.3227153,48,1
1711147126.3227153,51,1
1711147126.3227153,59,1
1711147126.3227153,62,1
1711147126.3726847,2,1
1711147126.3726847,10,1
1711147126.3726847,11,1
1711147126.3726847,12,1
1711147126.3726847,13,1
1711147126.3726847,17,1
1711147126.3726847,20,1
1711147126.3726847,30,1
1711147126.3726847,31,1
1711147126.3726847,41,1
1711147126.3726847,47,1
1711147126.3726847,51,1
1711147126.3726847,59,1
1711147126.3726847,62,1
1711147126.4227765,2,1
1711147126.4227765,10,1
1711147126.4227765,11,1
1711147126.4227765,12,1
1711147126.4227765,13,1
1711147126.4227765,17,1
1711147126.4227765,20,1
1711147126.4227765,30,1
1711147126.4227765,41,1
1711147126.4227765,47,1
1711147126.4227765,51,1
1711147126.4227765,59,1
1711147126.4227765,62,1
1711147126.4727583,2,1
1711147126.4727583,3,1
1711147126.4727583,10,1
1711147126.4727583,11,1
1711147126.4727583,12,1
1711147126.4727583,13,1
1711147126.4727583,17,1
1711147126.4727583,20,1
1711147126.4727583,26,1
1711147126.4727583,30,1
1711147126.4727583,32,1
1711147126.4727583,41,1
1711147126.4727583,47,1
1711147126.4727583,51,1
1711147126.4727583,59,1
1711147126.4727583,62,1
1711147126.521757,9,1
1711147126.521757,10,1
1711147126.521757,11,1
1711147126.521757,12,1
1711147126.521757,13,1
1711147126.521757,17,1
1711147126.521757,20,1
1711147126.521757,26,1
1711147126.521757,30,1
1711147126.521757,41,1
1711147126.521757,47,1
1711147126.521757,53,1
1711147126.521757,59,1
1711147126.521757,60,1
1711147126.521757,62,1
1711147126.5726948,10,1
1711147126.5726948,11,1
1711147126.5726948,12,1
1711147126.5726948,13,1
1711147126.5726948,17,1
1711147126.5726948,26,1
1711147126.5726948,30,1
1711147126.5726948,41,1
1711147126.5726948,47,1
1711147126.5726948,53,1
1711147126.5726948,59,1
1711147126.5726948,62,1
1711147126.622538,10,1
1711147126.622538,11,1
1711147126.622538,12,1
1711147126.622538,13,1
1711147126.622538,17,1
1711147126.622538,25,1
1711147126.622538,30,1
1711147126.622538,41,1
1711147126.622538,47,1
1711147126.622538,53,1
1711147126.622538,59,1
1711147126.622538,62,1
1711147126.6716588,10,1
1711147126.6716588,11,1
1711147126.6716588,12,1
1711147126.6716588,13,1
1711147126.6716588,14,1
1711147126.6716588,17,1
1711147126.6716588,30,1
1711147126.6716588,41,1
1711147126.6716588,47,1
1711147126.6716588,53,1
1711147126.6716588,59,1
1711147126.6716588,62,1
1711147126.7226472,10,1
1711147126.7226472,11,1
1711147126.7226472,12,1
1711147126.7226472,13,1
1711147126.7226472,17,1
1711147126.7226472,21,1
1711147126.7226472,30,1
1711147126.7226472,35,1
1711147126.7226472,41,1
1711147126.7226472,47,1
1711147126.7226472,59,1
1711147126.7226472,62,1
1711147126.772607,10,1
1711147126.772607,11,1
1711147126.772607,12,1
1711147126.772607,13,1
1711147126.772607,17,1
1711147126.772607,30,1
1711147126.772607,38,1
1711147126.772607,41,1
1711147126.772607,44,1
1711147126.772607,45,1
1711147126.772607,47,1
1711147126.772607,59,1
1711147126.772607,62,1
1711147126.82271,5,1
1711147126.82271,10,1
1711147126.82271,11,1
1711147126.82271,12,1
1711147126.82271,13,1
1711147126.82271,17,1
1711147126.82271,30,1
1711147126.82271,38,1
1711147126.82271,41,1
1711147126.82271,44,1
1711147126.82271,47,1
1711147126.82271,49,1
1711147126.82271,59,1
1711147126.82271,62,1
1711147126.8731377,5,1
1711147126.8731377,10,1
1711147126.8731377,11,1
1711147126.8731377,12,1
1711147126.8731377,13,1
1711147126.8731377,17,1
1711147126.8731377,22,1
1711147126.8731377,30,1
1711147126.8731377,38,1
1711147126.8731377,41,1
1711147126.8731377,44,1
1711147126.8731377,47,1
1711147126.8731377,49,1
1711147126.8731377,50,1
1711147126.8731377,59,1
1711147126.8731377,62,1
1711147126.8731377,64,1
1711147126.9226177,5,1
1711147126.9226177,10,1
1711147126.9226177,11,1
1711147126.9226177,12,1
1711147126.9226177,13,1
1711147126.9226177,16,1
1711147126.9226177,17,1
1711147126.9226177,30,1
1711147126.9226177,38,1
1711147126.9226177,41,1
1711147126.9226177,44,1
1711147126.9226177,47,1
1711147126.9226177,49,1
1711147126.9226177,50,1
1711147126.9226177,52,1
1711147126.9226177,59,1
1711147126.9226177,62,1
1711147126.9226177,63,1
1711147126.9728117,10,1
1711147126.9728117,11,1
1711147126.9728117,12,1
1711147126.9728117,13,1
1711147126.9728117,30,1
1711147126.9728117,41,1
1711147126.9728117,44,1
1711147126.9728117,46,1
1711147126.9728117,47,1
1711147126.9728117,49,1
1711147126.9728117,50,1
1711147126.9728117,55,1
1711147126.9728117,59,1
1711147126.9728117,62,1
1711147127.0226555,1,1
1711147127.0226555,10,1
1711147127.0226555,11,1
1711147127.0226555,12,1
1711147127.0226555,13,1
1711147127.0226555,24,1
1711147127.0226555,30,1
1711147127.0226555,36,1
1711147127.0226555,41,1
1711147127.0226555,44,1
1711147127.0226555,47,1
1711147127.0226555,50,1
1711147127.0226555,55,1
1711147127.0226555,59,1
1711147127.0226555,62,1
1711147127.0726595,1,1
1711147127.0726595,10,1
1711147127.0726595,11,1
1711147127.0726595,12,1
1711147127.0726595,13,1
1711147127.0726595,18,1
1711147127.0726595,30,1
1711147127.0726595,41,1
1711147127.0726595,44,1
1711147127.0726595,47,1
1711147127.0726595,50,1
1711147127.0726595,55,1
1711147127.0726595,59,1
1711147127.0726595,62,1
1711147127.122574,1,1
1711147127.122574,10,1
1711147127.122574,11,1
1711147127.122574,12,1
1711147127.122574,13,1
1711147127.122574,30,1
1711147127.122574,34,1
1711147127.122574,41,1
1711147127.122574,44,1
1711147127.122574,47,1
1711147127.122574,59,1
1711147127.122574,62,1
1711147127.1717849,1,1
1711147127.1717849,10,1
1711147127.1717849,11,1
1711147127.1717849,12,1
1711147127.1717849,13,1
1711147127.1717849,30,1
1711147127.1717849,41,1
1711147127.1717849,43,1
1711147127.1717849,44,1
1711147127.1717849,47,1
1711147127.1717849,59,1
1711147127.1717849,62,1
1711147127.2227538,1,1
